subjid,offer_propoer,offer_recipt,choice,conds,in_outgroup,trial
930,9,3,2,2,1,12
930,6,6,1,3,2,13
930,12,0,2,4,2,14
930,7,5,1,3,2,15
930,7,5,1,3,2,16
930,12,0,2,4,2,17
930,7,5,1,1,1,18
930,6,6,1,3,2,19
930,12,0,2,2,1,20
930,9,3,2,4,2,21
930,12,0,3,2,1,22
930,12,0,2,4,2,23
930,9,3,2,2,1,24
930,12,0,2,2,1,25
930,6,6,1,1,1,26
930,12,0,2,4,2,27
930,12,0,2,2,1,28
930,6,6,1,3,2,29
930,6,6,1,1,1,30
930,6,6,1,3,2,31
930,9,3,1,4,2,32
930,7,5,1,1,1,33
930,9,3,2,4,2,34
930,9,3,2,2,1,35
930,12,0,2,4,2,36
930,7,5,1,3,2,37
930,9,3,2,4,2,38
930,6,6,1,3,2,39
930,7,5,1,3,2,40
930,6,6,1,1,1,41
930,12,0,1,2,1,42
930,7,5,1,1,1,43
930,12,0,2,4,2,44
930,9,3,2,4,2,45
930,7,5,1,1,1,46
930,9,3,2,2,1,47
930,9,3,1,2,1,48
930,12,0,2,4,2,49
930,6,6,1,1,1,50
930,6,6,1,1,1,51
930,9,3,2,2,1,52
930,7,5,1,1,1,53
930,6,6,1,3,2,54
930,12,0,2,2,1,55
930,6,6,1,1,1,56
930,12,0,2,4,2,57
930,9,3,2,4,2,58
930,7,5,1,1,1,59
930,7,5,1,3,2,60
930,12,0,2,4,2,61
930,6,6,1,3,2,62
930,6,6,1,1,1,63
930,9,3,1,2,1,64
930,7,5,1,3,2,65
930,9,3,2,4,2,66
930,9,3,2,2,1,67
930,6,6,1,3,2,68
930,12,0,1,2,1,69
930,7,5,1,1,1,70
930,7,5,1,1,1,71
930,7,5,1,3,2,72
930,6,6,1,3,2,73
930,6,6,1,1,1,74
930,9,3,2,2,1,75
930,12,0,2,4,2,76
930,7,5,1,1,1,77
930,9,3,2,4,2,78
930,12,0,2,2,1,79
930,12,0,2,4,2,80
930,7,5,1,3,2,81
930,9,3,2,4,2,82
930,12,0,2,4,2,83
930,9,3,2,2,1,84
930,7,5,1,1,1,85
930,12,0,2,4,2,86
930,12,0,2,2,1,87
930,7,5,1,3,2,88
930,6,6,1,1,1,89
930,9,3,2,4,2,90
930,6,6,1,1,1,91
930,6,6,1,3,2,92
930,12,0,2,2,1,93
930,12,0,2,4,2,94
930,7,5,1,1,1,95
930,9,3,1,2,1,96
930,9,3,2,4,2,97
930,7,5,1,3,2,98
930,7,5,1,1,1,99
930,6,6,1,3,2,100
930,9,3,2,4,2,101
930,9,3,1,2,1,102
930,12,0,2,2,1,103
930,12,0,2,4,2,104
930,9,3,2,4,2,105
930,9,3,2,4,2,106
930,7,5,1,1,1,107
930,7,5,1,3,2,108
930,9,3,1,2,1,109
930,6,6,1,3,2,110
930,9,3,2,2,1,111
930,6,6,1,1,1,112
930,7,5,1,1,1,113
930,7,5,1,3,2,114
930,6,6,1,1,1,115
930,7,5,1,3,2,116
930,12,0,2,4,2,117
930,6,6,1,1,1,118
930,6,6,1,3,2,119
930,9,3,2,4,2,120
930,12,0,2,2,1,121
930,9,3,1,2,1,122
930,6,6,1,1,1,123
930,7,5,1,1,1,124
930,6,6,1,1,1,125
930,12,0,2,2,1,126
930,12,0,2,4,2,127
930,6,6,1,3,2,128
930,7,5,1,3,2,129
930,9,3,1,2,1,130
930,6,6,1,1,1,131
930,12,0,2,2,1,132
930,7,5,1,3,2,133
930,9,3,2,4,2,134
930,7,5,1,1,1,135
930,12,0,2,2,1,136
930,6,6,1,3,2,137
930,7,5,1,3,2,138
930,9,3,2,2,1,139
930,6,6,1,3,2,140
930,12,0,2,2,1,141
930,6,6,1,3,2,142
930,12,0,2,4,2,143
930,7,5,1,1,1,144
907,6,6,1,3,2,1
907,6,6,1,1,1,2
907,9,3,3,2,1,3
907,12,0,4,4,2,4
907,7,5,2,1,1,5
907,9,3,3,4,2,6
907,12,0,4,2,1,7
907,12,0,4,4,2,8
907,7,5,2,3,2,9
907,9,3,3,4,2,10
907,12,0,4,4,2,11
907,9,3,3,2,1,12
907,7,5,2,1,1,13
907,12,0,4,4,2,14
907,12,0,4,2,1,15
907,7,5,2,3,2,16
907,6,6,1,1,1,17
907,9,3,3,4,2,18
907,6,6,1,1,1,19
907,6,6,1,3,2,20
907,12,0,4,2,1,21
907,12,0,4,4,2,22
907,7,5,2,1,1,23
907,9,3,3,2,1,24
907,9,3,3,4,2,25
907,7,5,2,3,2,26
907,7,5,2,1,1,27
907,6,6,1,3,2,28
907,9,3,3,4,2,29
907,9,3,3,2,1,30
907,12,0,4,2,1,31
907,12,0,4,4,2,32
907,9,3,3,4,2,33
907,9,3,3,4,2,34
907,7,5,2,1,1,35
907,7,5,2,3,2,36
907,9,3,3,2,1,37
907,6,6,1,3,2,38
907,9,3,3,2,1,39
907,6,6,1,1,1,40
907,7,5,2,1,1,41
907,7,5,1,3,2,42
907,6,6,1,1,1,43
907,7,5,2,3,2,44
907,12,0,4,4,2,45
907,6,6,1,1,1,46
907,6,6,1,3,2,47
907,9,3,3,4,2,48
907,12,0,4,2,1,49
907,9,3,3,2,1,50
907,6,6,1,1,1,51
907,7,5,2,1,1,52
907,6,6,1,1,1,53
907,12,0,4,2,1,54
907,12,0,4,4,2,55
907,6,6,1,3,2,56
907,7,5,2,3,2,57
907,9,3,3,2,1,58
907,6,6,1,1,1,59
907,12,0,4,2,1,60
907,7,5,2,3,2,61
907,9,3,3,4,2,62
907,7,5,2,1,1,63
907,12,0,4,2,1,64
907,6,6,1,3,2,65
907,7,5,2,3,2,66
907,9,3,3,2,1,67
907,6,6,1,3,2,68
907,12,0,4,2,1,69
907,6,6,1,3,2,70
907,12,0,4,4,2,71
907,7,5,2,1,1,72
907,9,3,3,2,1,73
907,7,5,2,3,2,74
907,6,6,1,1,1,75
907,12,0,4,2,1,76
907,7,5,2,1,1,77
907,6,6,1,1,1,78
907,6,6,1,3,2,79
907,12,0,4,2,1,80
907,7,5,2,3,2,81
907,9,3,3,4,2,82
907,9,3,3,4,2,83
907,9,3,3,2,1,84
907,6,6,1,3,2,85
907,12,0,4,4,2,86
907,7,5,2,3,2,87
907,7,5,1,3,2,88
907,12,0,4,4,2,89
907,7,5,2,1,1,90
907,6,6,1,3,2,91
907,12,0,4,2,1,92
907,9,3,3,4,2,93
907,12,0,4,2,1,94
907,12,0,4,4,2,95
907,9,3,3,2,1,96
907,12,0,4,2,1,97
907,6,6,1,1,1,98
907,12,0,4,4,2,99
907,12,0,4,2,1,100
907,6,6,1,3,2,101
907,6,6,1,1,1,102
907,6,6,1,3,2,103
907,9,3,3,4,2,104
907,7,5,1,1,1,105
907,9,3,3,4,2,106
907,9,3,3,2,1,107
907,12,0,4,4,2,108
907,7,5,2,3,2,109
907,9,3,3,4,2,110
907,6,6,1,3,2,111
907,7,5,2,3,2,112
907,6,6,1,1,1,113
907,12,0,4,2,1,114
907,7,5,2,1,1,115
907,12,0,4,4,2,116
907,9,3,3,4,2,117
907,7,5,2,1,1,118
907,9,3,3,2,1,119
907,9,3,3,2,1,120
907,12,0,4,4,2,121
907,6,6,1,1,1,122
907,6,6,1,1,1,123
907,9,3,3,2,1,124
907,7,5,2,1,1,125
907,6,6,1,3,2,126
907,12,0,4,2,1,127
907,6,6,1,1,1,128
907,12,0,4,4,2,129
907,9,3,3,4,2,130
907,7,5,2,1,1,131
907,7,5,2,3,2,132
907,12,0,4,4,2,133
907,6,6,1,3,2,134
907,6,6,1,1,1,135
907,9,3,3,2,1,136
907,7,5,2,3,2,137
907,9,3,3,4,2,138
907,9,3,3,2,1,139
907,6,6,1,3,2,140
907,12,0,4,2,1,141
907,7,5,2,1,1,142
907,7,5,2,1,1,143
907,7,5,2,3,2,144
927,6,6,1,3,2,1
927,6,6,1,1,1,2
927,9,3,2,2,1,3
927,12,0,4,4,2,4
927,7,5,1,1,1,5
927,9,3,2,4,2,6
927,12,0,4,2,1,7
927,12,0,4,4,2,8
927,7,5,1,3,2,9
927,9,3,2,4,2,10
927,12,0,4,4,2,11
927,9,3,2,2,1,12
927,7,5,1,1,1,13
927,12,0,4,4,2,14
927,12,0,4,2,1,15
927,7,5,1,3,2,16
927,6,6,1,1,1,17
927,9,3,2,4,2,18
927,6,6,1,1,1,19
927,6,6,1,3,2,20
927,12,0,4,2,1,21
927,12,0,4,4,2,22
927,7,5,1,1,1,23
927,9,3,2,2,1,24
927,9,3,2,4,2,25
927,7,5,1,3,2,26
927,7,5,1,1,1,27
927,6,6,1,3,2,28
927,9,3,2,4,2,29
927,9,3,2,2,1,30
927,12,0,4,2,1,31
927,12,0,4,4,2,32
927,9,3,2,4,2,33
927,9,3,2,4,2,34
927,7,5,1,1,1,35
927,7,5,1,3,2,36
927,9,3,2,2,1,37
927,6,6,1,3,2,38
927,9,3,2,2,1,39
927,6,6,1,1,1,40
927,7,5,1,1,1,41
927,7,5,1,3,2,42
927,6,6,1,1,1,43
927,7,5,1,3,2,44
927,12,0,4,4,2,45
927,6,6,1,1,1,46
927,6,6,1,3,2,47
927,9,3,2,4,2,48
927,12,0,4,2,1,49
927,9,3,2,2,1,50
927,6,6,1,1,1,51
927,7,5,1,1,1,52
927,6,6,1,1,1,53
927,12,0,4,2,1,54
927,12,0,4,4,2,55
927,6,6,1,3,2,56
927,7,5,1,3,2,57
927,9,3,2,2,1,58
927,6,6,1,1,1,59
927,12,0,4,2,1,60
927,7,5,1,3,2,61
927,9,3,2,4,2,62
927,7,5,1,1,1,63
927,12,0,4,2,1,64
927,6,6,1,3,2,65
927,7,5,1,3,2,66
927,9,3,2,2,1,67
927,6,6,1,3,2,68
927,12,0,4,2,1,69
927,6,6,1,3,2,70
927,12,0,4,4,2,71
927,7,5,1,1,1,72
927,9,3,2,2,1,73
927,7,5,1,3,2,74
927,6,6,1,1,1,75
927,12,0,4,2,1,76
927,7,5,1,1,1,77
927,6,6,1,1,1,78
927,6,6,1,3,2,79
927,12,0,4,2,1,80
927,7,5,1,3,2,81
927,9,3,2,4,2,82
927,9,3,2,4,2,83
927,9,3,2,2,1,84
927,6,6,1,3,2,85
927,12,0,4,4,2,86
927,7,5,1,3,2,87
927,7,5,1,3,2,88
927,12,0,4,4,2,89
927,7,5,1,1,1,90
927,6,6,1,3,2,91
927,12,0,4,2,1,92
927,9,3,2,4,2,93
927,12,0,4,2,1,94
927,12,0,4,4,2,95
927,9,3,2,2,1,96
927,12,0,4,2,1,97
927,6,6,1,1,1,98
927,12,0,4,4,2,99
927,12,0,4,2,1,100
927,6,6,1,3,2,101
927,6,6,1,1,1,102
927,6,6,1,3,2,103
927,9,3,2,4,2,104
927,7,5,1,1,1,105
927,9,3,2,4,2,106
927,9,3,2,2,1,107
927,12,0,4,4,2,108
927,7,5,1,3,2,109
927,9,3,2,4,2,110
927,6,6,1,3,2,111
927,7,5,1,3,2,112
927,6,6,1,1,1,113
927,12,0,4,2,1,114
927,7,5,1,1,1,115
927,12,0,4,4,2,116
927,9,3,2,4,2,117
927,7,5,1,1,1,118
927,9,3,2,2,1,119
927,9,3,2,2,1,120
927,12,0,4,4,2,121
927,6,6,1,1,1,122
927,6,6,1,1,1,123
927,9,3,2,2,1,124
927,7,5,1,1,1,125
927,6,6,1,3,2,126
927,12,0,4,2,1,127
927,6,6,1,1,1,128
927,12,0,4,4,2,129
927,9,3,2,4,2,130
927,7,5,1,1,1,131
927,7,5,1,3,2,132
927,12,0,4,4,2,133
927,6,6,1,3,2,134
927,6,6,1,1,1,135
927,9,3,2,2,1,136
927,7,5,1,3,2,137
927,9,3,2,4,2,138
927,9,3,2,2,1,139
927,6,6,1,3,2,140
927,12,0,4,2,1,141
927,7,5,1,1,1,142
927,7,5,1,1,1,143
927,7,5,1,3,2,144
939,6,6,1,3,2,1
939,6,6,1,1,1,2
939,9,3,3,2,1,3
939,12,0,4,4,2,4
939,7,5,1,1,1,5
939,9,3,3,4,2,6
939,12,0,4,2,1,7
939,12,0,4,4,2,8
939,7,5,2,3,2,9
939,9,3,3,4,2,10
939,12,0,4,4,2,11
939,9,3,3,2,1,12
939,7,5,2,1,1,13
939,12,0,4,4,2,14
939,12,0,4,2,1,15
939,7,5,1,3,2,16
939,6,6,1,1,1,17
939,9,3,2,4,2,18
939,6,6,1,1,1,19
939,6,6,1,3,2,20
939,12,0,4,2,1,21
939,12,0,4,4,2,22
939,7,5,2,1,1,23
939,9,3,3,2,1,24
939,9,3,3,4,2,25
939,7,5,3,3,2,26
939,7,5,2,1,1,27
939,6,6,1,3,2,28
939,9,3,3,4,2,29
939,9,3,3,2,1,30
939,12,0,4,2,1,31
939,12,0,4,4,2,32
939,9,3,3,4,2,33
939,9,3,3,4,2,34
939,7,5,3,1,1,35
939,7,5,2,3,2,36
939,9,3,3,2,1,37
939,6,6,1,3,2,38
939,9,3,3,2,1,39
939,6,6,1,1,1,40
939,7,5,1,1,1,41
939,7,5,1,3,2,42
939,6,6,1,1,1,43
939,7,5,2,3,2,44
939,12,0,4,4,2,45
939,6,6,1,1,1,46
939,6,6,1,3,2,47
939,9,3,3,4,2,48
939,12,0,4,2,1,49
939,9,3,4,2,1,50
939,6,6,1,1,1,51
939,7,5,2,1,1,52
939,6,6,1,1,1,53
939,12,0,4,2,1,54
939,12,0,4,4,2,55
939,6,6,1,3,2,56
939,7,5,2,3,2,57
939,9,3,3,2,1,58
939,6,6,1,1,1,59
939,12,0,4,2,1,60
939,7,5,2,3,2,61
939,9,3,3,4,2,62
939,7,5,2,1,1,63
939,12,0,4,2,1,64
939,6,6,1,3,2,65
939,7,5,1,3,2,66
939,9,3,3,2,1,67
939,6,6,1,3,2,68
939,12,0,4,2,1,69
939,6,6,1,3,2,70
939,12,0,4,4,2,71
939,7,5,2,1,1,72
939,9,3,4,2,1,73
939,7,5,2,3,2,74
939,6,6,1,1,1,75
939,12,0,4,2,1,76
939,7,5,1,1,1,77
939,6,6,1,1,1,78
939,6,6,1,3,2,79
939,12,0,4,2,1,80
939,7,5,2,3,2,81
939,9,3,3,4,2,82
939,9,3,3,4,2,83
939,9,3,3,2,1,84
939,6,6,1,3,2,85
939,12,0,4,4,2,86
939,7,5,3,3,2,87
939,7,5,1,3,2,88
939,12,0,4,4,2,89
939,7,5,2,1,1,90
939,6,6,1,3,2,91
939,12,0,4,2,1,92
939,9,3,3,4,2,93
939,12,0,4,2,1,94
939,12,0,4,4,2,95
939,9,3,3,2,1,96
939,12,0,4,2,1,97
939,6,6,1,1,1,98
939,12,0,4,4,2,99
939,12,0,4,2,1,100
939,6,6,1,3,2,101
939,6,6,1,1,1,102
939,6,6,1,3,2,103
939,9,3,3,4,2,104
939,7,5,2,1,1,105
939,9,3,3,4,2,106
939,9,3,3,2,1,107
939,12,0,4,4,2,108
939,7,5,2,3,2,109
939,9,3,3,4,2,110
939,6,6,1,3,2,111
939,7,5,1,3,2,112
939,6,6,1,1,1,113
939,12,0,4,2,1,114
939,7,5,2,1,1,115
939,12,0,4,4,2,116
939,9,3,3,4,2,117
939,7,5,1,1,1,118
939,9,3,3,2,1,119
939,9,3,3,2,1,120
939,12,0,4,4,2,121
939,6,6,1,1,1,122
939,6,6,1,1,1,123
939,9,3,3,2,1,124
939,7,5,2,1,1,125
939,6,6,1,3,2,126
939,12,0,3,2,1,127
939,6,6,1,1,1,128
939,12,0,4,4,2,129
939,9,3,3,4,2,130
939,7,5,2,1,1,131
939,7,5,2,3,2,132
939,12,0,4,4,2,133
939,6,6,1,3,2,134
939,6,6,1,1,1,135
939,9,3,3,2,1,136
939,7,5,1,3,2,137
939,9,3,3,4,2,138
939,9,3,3,2,1,139
939,6,6,1,3,2,140
939,12,0,4,2,1,141
939,7,5,1,1,1,142
939,7,5,4,1,1,143
939,7,5,2,3,2,144
935,6,6,1,3,2,1
935,6,6,1,1,1,2
935,9,3,1,2,1,3
935,12,0,3,4,2,4
935,7,5,1,1,1,5
935,9,3,2,4,2,6
935,12,0,2,2,1,7
935,12,0,3,4,2,8
935,7,5,2,3,2,9
935,9,3,2,4,2,10
935,12,0,3,4,2,11
935,9,3,1,2,1,12
935,7,5,1,1,1,13
935,12,0,3,4,2,14
935,12,0,2,2,1,15
935,7,5,2,3,2,16
935,6,6,1,1,1,17
935,9,3,2,4,2,18
935,6,6,1,1,1,19
935,6,6,1,3,2,20
935,12,0,1,2,1,21
935,12,0,3,4,2,22
935,7,5,1,1,1,23
935,9,3,1,2,1,24
935,9,3,2,4,2,25
935,7,5,2,3,2,26
935,7,5,1,1,1,27
935,6,6,1,3,2,28
935,9,3,2,4,2,29
935,9,3,1,2,1,30
935,12,0,1,2,1,31
935,12,0,3,4,2,32
935,9,3,2,4,2,33
935,9,3,2,4,2,34
935,7,5,1,1,1,35
935,7,5,2,3,2,36
935,9,3,1,2,1,37
935,6,6,1,3,2,38
935,9,3,1,2,1,39
935,6,6,1,1,1,40
935,7,5,1,1,1,41
935,7,5,2,3,2,42
935,6,6,1,1,1,43
935,7,5,2,3,2,44
935,12,0,3,4,2,45
935,6,6,1,1,1,46
935,6,6,1,3,2,47
935,9,3,2,4,2,48
935,12,0,1,2,1,49
935,9,3,1,2,1,50
935,6,6,1,1,1,51
935,7,5,1,1,1,52
935,6,6,1,1,1,53
935,12,0,2,2,1,54
935,12,0,3,4,2,55
935,6,6,1,3,2,56
935,7,5,2,3,2,57
935,9,3,2,2,1,58
935,6,6,1,1,1,59
935,12,0,2,2,1,60
935,7,5,2,3,2,61
935,9,3,2,4,2,62
935,7,5,1,1,1,63
935,12,0,1,2,1,64
935,6,6,1,3,2,65
935,7,5,1,3,2,66
935,9,3,1,2,1,67
935,6,6,1,3,2,68
935,12,0,2,2,1,69
935,6,6,1,3,2,70
935,12,0,3,4,2,71
935,7,5,1,1,1,72
935,9,3,2,2,1,73
935,7,5,2,3,2,74
935,6,6,1,1,1,75
935,12,0,2,2,1,76
935,7,5,1,1,1,77
935,6,6,1,1,1,78
935,6,6,1,3,2,79
935,12,0,2,2,1,80
935,7,5,2,3,2,81
935,9,3,2,4,2,82
935,9,3,2,4,2,83
935,9,3,1,2,1,84
935,6,6,1,3,2,85
935,12,0,3,4,2,86
935,7,5,2,3,2,87
935,7,5,2,3,2,88
935,12,0,3,4,2,89
935,7,5,1,1,1,90
935,6,6,1,3,2,91
935,12,0,1,2,1,92
935,9,3,2,4,2,93
935,12,0,2,2,1,94
935,12,0,3,4,2,95
935,9,3,1,2,1,96
935,12,0,2,2,1,97
935,6,6,1,1,1,98
935,12,0,3,4,2,99
935,12,0,1,2,1,100
935,6,6,1,3,2,101
935,6,6,1,1,1,102
935,6,6,1,3,2,103
935,9,3,2,4,2,104
935,7,5,1,1,1,105
935,9,3,2,4,2,106
935,9,3,1,2,1,107
935,12,0,3,4,2,108
935,7,5,1,3,2,109
935,9,3,2,4,2,110
935,6,6,1,3,2,111
935,7,5,2,3,2,112
935,6,6,1,1,1,113
935,12,0,2,2,1,114
935,7,5,1,1,1,115
935,12,0,3,4,2,116
935,9,3,2,4,2,117
935,7,5,1,1,1,118
935,9,3,1,2,1,119
935,9,3,1,2,1,120
935,12,0,3,4,2,121
935,6,6,1,1,1,122
935,6,6,1,1,1,123
935,9,3,1,2,1,124
935,7,5,1,1,1,125
935,6,6,1,3,2,126
935,12,0,2,2,1,127
935,6,6,1,1,1,128
935,12,0,3,4,2,129
935,9,3,2,4,2,130
935,7,5,1,1,1,131
935,7,5,2,3,2,132
935,12,0,3,4,2,133
935,6,6,1,3,2,134
935,6,6,1,1,1,135
935,9,3,1,2,1,136
935,7,5,1,3,2,137
935,9,3,2,4,2,138
935,9,3,2,2,1,139
935,6,6,1,3,2,140
935,12,0,2,2,1,141
935,7,5,1,1,1,142
935,7,5,1,1,1,143
935,7,5,2,3,2,144
934,9,3,3,2,1,1
934,7,5,3,3,2,2
934,6,6,1,1,1,3
934,12,0,4,2,1,4
934,7,5,2,1,1,5
934,6,6,1,1,1,6
934,6,6,1,3,2,7
934,12,0,4,2,1,8
934,7,5,2,3,2,9
934,9,3,4,4,2,10
934,9,3,4,4,2,11
934,9,3,3,2,1,12
934,6,6,1,3,2,13
934,12,0,4,4,2,14
934,7,5,2,3,2,15
934,7,5,2,3,2,16
934,12,0,4,4,2,17
934,7,5,2,1,1,18
934,6,6,1,3,2,19
934,12,0,4,2,1,20
934,9,3,4,4,2,21
934,12,0,4,2,1,22
934,12,0,4,4,2,23
934,9,3,3,2,1,24
934,12,0,4,2,1,25
934,6,6,1,1,1,26
934,12,0,4,4,2,27
934,12,0,4,2,1,28
934,6,6,1,3,2,29
934,6,6,1,1,1,30
934,6,6,1,3,2,31
934,9,3,4,4,2,32
934,7,5,2,1,1,33
934,9,3,4,4,2,34
934,9,3,3,2,1,35
934,12,0,4,4,2,36
934,7,5,2,3,2,37
934,9,3,4,4,2,38
934,6,6,1,3,2,39
934,7,5,2,3,2,40
934,6,6,1,1,1,41
934,12,0,4,2,1,42
934,7,5,2,1,1,43
934,12,0,4,4,2,44
934,9,3,4,4,2,45
934,7,5,2,1,1,46
934,9,3,3,2,1,47
934,9,3,3,2,1,48
934,12,0,4,4,2,49
934,6,6,1,1,1,50
934,6,6,1,1,1,51
934,9,3,3,2,1,52
934,7,5,2,1,1,53
934,6,6,1,3,2,54
934,12,0,4,2,1,55
934,6,6,1,1,1,56
934,12,0,4,4,2,57
934,9,3,4,4,2,58
934,7,5,2,1,1,59
934,7,5,2,3,2,60
934,12,0,4,4,2,61
934,6,6,1,3,2,62
934,6,6,1,1,1,63
934,9,3,3,2,1,64
934,7,5,2,3,2,65
934,9,3,4,4,2,66
934,9,3,3,2,1,67
934,6,6,1,3,2,68
934,12,0,4,2,1,69
934,7,5,2,1,1,70
934,7,5,2,1,1,71
934,7,5,2,3,2,72
934,6,6,1,3,2,73
934,6,6,1,1,1,74
934,9,3,3,2,1,75
934,12,0,4,4,2,76
934,7,5,3,1,1,77
934,9,3,4,4,2,78
934,12,0,4,2,1,79
934,12,0,4,4,2,80
934,7,5,2,3,2,81
934,9,3,4,4,2,82
934,12,0,4,4,2,83
934,9,3,3,2,1,84
934,7,5,2,1,1,85
934,12,0,4,4,2,86
934,12,0,4,2,1,87
934,7,5,2,3,2,88
934,6,6,1,1,1,89
934,9,3,4,4,2,90
934,6,6,1,1,1,91
934,6,6,1,3,2,92
934,12,0,4,2,1,93
934,12,0,4,4,2,94
934,7,5,2,1,1,95
934,9,3,3,2,1,96
934,9,3,4,4,2,97
934,7,5,2,3,2,98
934,7,5,2,1,1,99
934,6,6,1,3,2,100
934,9,3,4,4,2,101
934,9,3,3,2,1,102
934,12,0,4,2,1,103
934,12,0,4,4,2,104
934,9,3,4,4,2,105
934,9,3,4,4,2,106
934,7,5,2,1,1,107
934,7,5,2,3,2,108
934,9,3,3,2,1,109
934,6,6,1,3,2,110
934,9,3,3,2,1,111
934,6,6,1,1,1,112
934,7,5,2,1,1,113
934,7,5,2,3,2,114
934,6,6,1,1,1,115
934,7,5,2,3,2,116
934,12,0,4,4,2,117
934,6,6,1,1,1,118
934,6,6,1,3,2,119
934,9,3,4,4,2,120
934,12,0,4,2,1,121
934,9,3,3,2,1,122
934,6,6,1,1,1,123
934,7,5,2,1,1,124
934,6,6,1,1,1,125
934,12,0,4,2,1,126
934,12,0,4,4,2,127
934,6,6,1,3,2,128
934,7,5,2,3,2,129
934,9,3,3,2,1,130
934,6,6,1,1,1,131
934,12,0,4,2,1,132
934,7,5,2,3,2,133
934,9,3,4,4,2,134
934,7,5,2,1,1,135
934,12,0,4,2,1,136
934,6,6,1,3,2,137
934,7,5,2,3,2,138
934,9,3,3,2,1,139
934,6,6,1,3,2,140
934,12,0,4,2,1,141
934,6,6,1,3,2,142
934,12,0,4,4,2,143
934,7,5,2,1,1,144
938,9,3,2,2,1,1
938,7,5,1,3,2,2
938,6,6,1,1,1,3
938,12,0,4,2,1,4
938,7,5,1,1,1,5
938,6,6,1,1,1,6
938,6,6,1,3,2,7
938,12,0,4,2,1,8
938,7,5,1,3,2,9
938,9,3,3,4,2,10
938,9,3,3,4,2,11
938,9,3,3,2,1,12
938,6,6,1,3,2,13
938,12,0,4,4,2,14
938,7,5,1,3,2,15
938,7,5,2,3,2,16
938,12,0,4,4,2,17
938,7,5,1,1,1,18
938,6,6,1,3,2,19
938,12,0,4,2,1,20
938,9,3,3,4,2,21
938,12,0,4,2,1,22
938,12,0,4,4,2,23
938,9,3,3,2,1,24
938,12,0,4,2,1,25
938,6,6,1,1,1,26
938,12,0,4,4,2,27
938,12,0,4,2,1,28
938,6,6,1,3,2,29
938,6,6,1,1,1,30
938,6,6,1,3,2,31
938,9,3,3,4,2,32
938,7,5,1,1,1,33
938,9,3,3,4,2,34
938,9,3,3,2,1,35
938,12,0,4,4,2,36
938,7,5,1,3,2,37
938,9,3,3,4,2,38
938,6,6,1,3,2,39
938,7,5,2,3,2,40
938,6,6,1,1,1,41
938,12,0,4,2,1,42
938,7,5,1,1,1,43
938,12,0,4,4,2,44
938,9,3,3,4,2,45
938,7,5,1,1,1,46
938,9,3,3,2,1,47
938,9,3,2,2,1,48
938,12,0,4,4,2,49
938,6,6,1,1,1,50
938,6,6,1,1,1,51
938,9,3,3,2,1,52
938,7,5,1,1,1,53
938,6,6,1,3,2,54
938,12,0,4,2,1,55
938,6,6,1,1,1,56
938,12,0,4,4,2,57
938,9,3,3,4,2,58
938,7,5,1,1,1,59
938,7,5,1,3,2,60
938,12,0,4,4,2,61
938,6,6,1,3,2,62
938,6,6,1,1,1,63
938,9,3,2,2,1,64
938,7,5,1,3,2,65
938,9,3,2,4,2,66
938,9,3,2,2,1,67
938,6,6,1,3,2,68
938,12,0,4,2,1,69
938,7,5,1,1,1,70
938,7,5,1,1,1,71
938,7,5,1,3,2,72
938,6,6,1,3,2,73
938,6,6,1,1,1,74
938,9,3,2,2,1,75
938,12,0,4,4,2,76
938,7,5,1,1,1,77
938,9,3,3,4,2,78
938,12,0,4,2,1,79
938,12,0,4,4,2,80
938,7,5,1,3,2,81
938,9,3,3,4,2,82
938,12,0,4,4,2,83
938,9,3,3,2,1,84
938,7,5,1,1,1,85
938,12,0,4,4,2,86
938,12,0,4,2,1,87
938,7,5,1,3,2,88
938,6,6,1,1,1,89
938,9,3,3,4,2,90
938,6,6,1,1,1,91
938,6,6,1,3,2,92
938,12,0,4,2,1,93
938,12,0,4,4,2,94
938,7,5,1,1,1,95
938,9,3,3,2,1,96
938,9,3,2,4,2,97
938,7,5,2,3,2,98
938,7,5,1,1,1,99
938,6,6,1,3,2,100
938,9,3,3,4,2,101
938,9,3,3,2,1,102
938,12,0,4,2,1,103
938,12,0,4,4,2,104
938,9,3,3,4,2,105
938,9,3,3,4,2,106
938,7,5,1,1,1,107
938,7,5,1,3,2,108
938,9,3,3,2,1,109
938,6,6,1,3,2,110
938,9,3,2,2,1,111
938,6,6,1,1,1,112
938,7,5,1,1,1,113
938,7,5,1,3,2,114
938,6,6,1,1,1,115
938,7,5,1,3,2,116
938,12,0,4,4,2,117
938,6,6,1,1,1,118
938,6,6,1,3,2,119
938,9,3,3,4,2,120
938,12,0,4,2,1,121
938,9,3,3,2,1,122
938,6,6,1,1,1,123
938,7,5,1,1,1,124
938,6,6,1,1,1,125
938,12,0,4,2,1,126
938,12,0,4,4,2,127
938,6,6,1,3,2,128
938,7,5,2,3,2,129
938,9,3,3,2,1,130
938,6,6,1,1,1,131
938,12,0,4,2,1,132
938,7,5,1,3,2,133
938,9,3,3,4,2,134
938,7,5,1,1,1,135
938,12,0,4,2,1,136
938,6,6,1,3,2,137
938,7,5,1,3,2,138
938,9,3,3,2,1,139
938,6,6,1,3,2,140
938,12,0,4,2,1,141
938,6,6,1,3,2,142
938,12,0,4,4,2,143
938,7,5,2,1,1,144
