subid,gender,trial,run,choice_raw,offer_propoer,conds,RT,offer_recipt,choice,in_outgroup
9061,2,9,1,0,7,3,4.127,5,1,2
9061,2,10,1,4,9,4,2.731,3,3,2
9061,2,11,1,4,9,4,1.771,3,3,2
9061,2,12,1,4,9,2,2.75,3,3,1
9061,2,13,1,0,6,3,1.273,6,1,2
9061,2,14,1,6,12,4,1.505,0,4,2
9061,2,15,1,0,7,3,2.059,5,1,2
9061,2,16,1,2,7,3,5.019,5,2,2
9061,2,17,1,6,12,4,3.084,0,4,2
9061,2,18,1,0,7,1,1.743,5,1,1
9061,2,19,1,0,6,3,1.891,6,1,2
9061,2,20,1,0,12,2,3.717,0,1,1
9061,2,21,1,2,9,4,2.984,3,2,2
9061,2,22,1,4,12,2,2.368,0,3,1
9061,2,23,1,4,12,4,2.124,0,3,2
9061,2,24,1,2,9,2,4.469,3,2,1
9061,2,25,1,4,12,2,2.448,0,3,1
9061,2,26,1,0,6,1,1.725,6,1,1
9061,2,27,1,4,12,4,2.047,0,3,2
9061,2,28,1,2,12,2,4.578,0,2,1
9061,2,29,1,0,6,3,1.102,6,1,2
9061,2,30,1,0,6,1,1.547,6,1,1
9061,2,31,1,0,6,3,1.941,6,1,2
9061,2,32,1,2,9,4,2.873,3,2,2
9061,2,33,1,0,7,1,4.073,5,1,1
9061,2,34,1,2,9,4,2.248,3,2,2
9061,2,35,1,2,9,2,2.173,3,2,1
9061,2,36,1,4,12,4,1.153,0,3,2
9061,2,37,1,2,7,3,2.78,5,2,2
9061,2,38,1,4,9,4,3.578,3,3,2
9061,2,39,1,0,6,3,1.217,6,1,2
9061,2,40,1,0,7,3,3.383,5,1,2
9061,2,41,1,0,6,1,0.976,6,1,1
9061,2,42,1,4,12,2,2.575,0,3,1
9061,2,43,1,0,7,1,2.491,5,1,1
9061,2,44,1,4,12,4,2.289,0,3,2
9061,2,45,1,2,9,4,4.792,3,2,2
9061,2,46,1,0,7,1,2.475,5,1,1
9061,2,47,1,2,9,2,2.211,3,2,1
9061,2,48,1,2,9,2,2.832,3,2,1
9061,2,49,1,4,12,4,1.248,0,3,2
9061,2,50,1,0,6,1,0.911,6,1,1
9061,2,51,1,0,6,1,1.098,6,1,1
9061,2,52,1,2,9,2,2.106,3,2,1
9061,2,53,1,0,7,1,1.827,5,1,1
9061,2,54,1,0,6,3,1.366,6,1,2
9061,2,55,1,4,12,2,1.499,0,3,1
9061,2,56,1,0,6,1,0.836,6,1,1
9061,2,57,1,4,12,4,1.169,0,3,2
9061,2,58,1,2,9,4,2.352,3,2,2
9061,2,59,1,0,7,1,1.374,5,1,1
9061,2,60,1,0,7,3,1.144,5,1,2
9061,2,61,1,4,12,4,1.242,0,3,2
9061,2,62,1,0,6,3,1.106,6,1,2
9061,2,63,1,0,6,1,0.818,6,1,1
9061,2,64,1,2,9,2,1.478,3,2,1
9061,2,65,1,0,7,3,2.938,5,1,2
9061,2,66,1,2,9,4,2.926,3,2,2
9061,2,67,1,2,9,2,2.698,3,2,1
9061,2,68,1,0,6,3,0.83,6,1,2
9061,2,69,1,4,12,2,1.412,0,3,1
9061,2,70,1,0,7,1,1.267,5,1,1
9061,2,71,1,0,7,1,0.981,5,1,1
9061,2,72,1,0,7,3,1.561,5,1,2
9061,2,1,2,0,6,3,1.075,6,1,2
9061,2,2,2,0,6,1,0.836,6,1,1
9061,2,3,2,2,9,2,1.558,3,2,1
9061,2,4,2,4,12,4,1.337,0,3,2
9061,2,5,2,0,7,1,1.104,5,1,1
9061,2,6,2,2,9,4,1.425,3,2,2
9061,2,7,2,4,12,2,1.184,0,3,1
9061,2,8,2,4,12,4,1.231,0,3,2
9061,2,9,2,0,7,3,1.336,5,1,2
9061,2,10,2,2,9,4,2.624,3,2,2
9061,2,11,2,4,12,4,1.575,0,3,2
9061,2,12,2,2,9,2,1.5,3,2,1
9061,2,13,2,0,7,1,1.09,5,1,1
9061,2,14,2,4,12,4,1.181,0,3,2
9061,2,15,2,4,12,2,1.736,0,3,1
9061,2,16,2,0,7,3,1.008,5,1,2
9061,2,17,2,0,6,1,0.654,6,1,1
9061,2,18,2,2,9,4,1.781,3,2,2
9061,2,19,2,0,6,1,1.012,6,1,1
9061,2,20,2,0,6,3,1.328,6,1,2
9061,2,21,2,4,12,2,1.682,0,3,1
9061,2,22,2,4,12,4,1.33,0,3,2
9061,2,23,2,0,7,1,1.07,5,1,1
9061,2,24,2,2,9,2,1.27,3,2,1
9061,2,25,2,2,9,4,1.736,3,2,2
9061,2,26,2,0,7,3,1.103,5,1,2
9061,2,27,2,0,7,1,0.967,5,1,1
9061,2,28,2,0,6,3,0.766,6,1,2
9061,2,29,2,2,9,4,3.405,3,2,2
9061,2,30,2,2,9,2,1.997,3,2,1
9061,2,31,2,4,12,2,1.162,0,3,1
9061,2,32,2,4,12,4,1.17,0,3,2
9061,2,33,2,2,9,4,1.548,3,2,2
9061,2,34,2,2,9,4,1.203,3,2,2
9061,2,35,2,0,7,1,0.936,5,1,1
9061,2,36,2,0,7,3,0.864,5,1,2
9061,2,37,2,2,9,2,1.938,3,2,1
9061,2,38,2,0,6,3,0.781,6,1,2
9061,2,39,2,2,9,2,1.057,3,2,1
9061,2,40,2,0,6,1,0.67,6,1,1
9061,2,41,2,0,7,1,3.425,5,1,1
9061,2,42,2,0,7,3,0.741,5,1,2
9061,2,43,2,0,6,1,0.747,6,1,1
9061,2,44,2,0,7,3,0.854,5,1,2
9061,2,45,2,4,12,4,1.601,0,3,2
9061,2,46,2,0,6,1,0.73,6,1,1
9061,2,47,2,0,6,3,0.808,6,1,2
9061,2,48,2,2,9,4,1.627,3,2,2
9061,2,49,2,4,12,2,1.166,0,3,1
9061,2,50,2,2,9,2,1.346,3,2,1
9061,2,51,2,0,6,1,0.974,6,1,1
9061,2,52,2,0,7,1,0.86,5,1,1
9061,2,53,2,0,6,1,0.742,6,1,1
9061,2,54,2,4,12,2,1.075,0,3,1
9061,2,55,2,4,12,4,0.989,0,3,2
9061,2,56,2,0,6,3,0.753,6,1,2
9061,2,57,2,0,7,3,0.696,5,1,2
9061,2,58,2,0,9,2,0.719,3,1,1
9061,2,59,2,0,6,1,0.865,6,1,1
9061,2,60,2,2,12,2,2.115,0,2,1
9061,2,61,2,0,7,3,0.847,5,1,2
9061,2,62,2,0,9,4,1.328,3,1,2
9061,2,63,2,0,7,1,1.308,5,1,1
9061,2,64,2,4,12,2,1.813,0,3,1
9061,2,65,2,0,6,3,0.945,6,1,2
9061,2,66,2,0,7,3,0.917,5,1,2
9061,2,67,2,0,9,2,2.667,3,1,1
9061,2,68,2,0,6,3,0.856,6,1,2
9061,2,69,2,2,12,2,2.215,0,2,1
9061,2,70,2,0,6,3,0.845,6,1,2
9061,2,71,2,2,12,4,1.94,0,2,2
9061,2,72,2,0,7,1,0.829,5,1,1
9031,2,2,1,0,6,1,3.08,6,1,1
9031,2,3,1,0,9,2,3.041,3,1,1
9031,2,4,1,4,12,4,3.788,0,3,2
9031,2,5,1,0,7,1,3.308,5,1,1
9031,2,6,1,0,9,4,2.86,3,1,2
9031,2,7,1,2,12,2,3.467,0,2,1
9031,2,8,1,4,12,4,2.354,0,3,2
9031,2,9,1,0,7,3,4.163,5,1,2
9031,2,10,1,0,9,4,2.915,3,1,2
9031,2,11,1,2,12,4,4.171,0,2,2
9031,2,12,1,0,9,2,1.912,3,1,1
9031,2,13,1,0,7,1,1.877,5,1,1
9031,2,14,1,4,12,4,4.44,0,3,2
9031,2,15,1,0,12,2,3.283,0,1,1
9031,2,16,1,0,7,3,2.212,5,1,2
9031,2,17,1,0,6,1,2.266,6,1,1
9031,2,18,1,0,9,4,2.624,3,1,2
9031,2,19,1,0,6,1,1.775,6,1,1
9031,2,20,1,0,6,3,1.788,6,1,2
9031,2,21,1,2,12,2,3.485,0,2,1
9031,2,22,1,4,12,4,2.213,0,3,2
9031,2,23,1,0,7,1,1.642,5,1,1
9031,2,24,1,0,9,2,1.658,3,1,1
9031,2,25,1,0,9,4,1.925,3,1,2
9031,2,26,1,0,7,3,1.802,5,1,2
9031,2,27,1,0,7,1,1.33,5,1,1
9031,2,28,1,0,6,3,1.642,6,1,2
9031,2,29,1,0,9,4,2.561,3,1,2
9031,2,30,1,0,9,2,1.208,3,1,1
9031,2,31,1,2,12,2,2.742,0,2,1
9031,2,32,1,4,12,4,2.517,0,3,2
9031,2,33,1,0,9,4,2.152,3,1,2
9031,2,34,1,0,9,4,1.559,3,1,2
9031,2,35,1,0,7,1,1.717,5,1,1
9031,2,36,1,0,7,3,1.651,5,1,2
9031,2,37,1,0,9,2,1.117,3,1,1
9031,2,38,1,0,6,3,1.529,6,1,2
9031,2,39,1,0,9,2,1.797,3,1,1
9031,2,40,1,0,6,1,1.745,6,1,1
9031,2,41,1,0,7,1,1.3,5,1,1
9031,2,42,1,0,7,3,1.752,5,1,2
9031,2,43,1,0,6,1,0.95,6,1,1
9031,2,44,1,0,7,3,1.241,5,1,2
9031,2,45,1,4,12,4,2.196,0,3,2
9031,2,46,1,0,6,1,1.293,6,1,1
9031,2,47,1,0,6,3,1.788,6,1,2
9031,2,48,1,0,9,4,3.414,3,1,2
9031,2,49,1,2,12,2,1.866,0,2,1
9031,2,50,1,0,9,2,2.071,3,1,1
9031,2,51,1,0,6,1,1.689,6,1,1
9031,2,52,1,0,7,1,1.399,5,1,1
9031,2,53,1,0,6,1,1.026,6,1,1
9031,2,54,1,0,12,2,2.126,0,1,1
9031,2,55,1,4,12,4,1.777,0,3,2
9031,2,56,1,0,6,3,1.397,6,1,2
9031,2,57,1,0,7,3,2.475,5,1,2
9031,2,58,1,0,9,2,1.026,3,1,1
9031,2,59,1,0,6,1,0.9,6,1,1
9031,2,60,1,2,12,2,1.726,0,2,1
9031,2,61,1,0,7,3,1.939,5,1,2
9031,2,62,1,2,9,4,2.364,3,2,2
9031,2,63,1,0,7,1,2.232,5,1,1
9031,2,64,1,2,12,2,1.383,0,2,1
9031,2,65,1,0,6,3,3.23,6,1,2
9031,2,66,1,0,7,3,1.073,5,1,2
9031,2,67,1,0,9,2,2.014,3,1,1
9031,2,68,1,0,6,3,1.204,6,1,2
9031,2,69,1,2,12,2,2.227,0,2,1
9031,2,70,1,0,6,3,1.136,6,1,2
9031,2,71,1,4,12,4,1.695,0,3,2
9031,2,72,1,0,7,1,1.17,5,1,1
9031,2,1,2,0,9,2,2.272,3,1,1
9031,2,2,2,0,7,3,1.406,5,1,2
9031,2,3,2,0,6,1,1.355,6,1,1
9031,2,4,2,2,12,2,1.901,0,2,1
9031,2,5,2,0,7,1,1.888,5,1,1
9031,2,6,2,0,6,1,0.953,6,1,1
9031,2,7,2,0,6,3,1.26,6,1,2
9031,2,8,2,2,12,2,1.627,0,2,1
9031,2,9,2,0,7,3,1.383,5,1,2
9031,2,10,2,2,9,4,2.379,3,2,2
9031,2,11,2,2,9,4,2.548,3,2,2
9031,2,12,2,0,9,2,1.855,3,1,1
9031,2,13,2,0,6,3,1.105,6,1,2
9031,2,14,2,6,12,4,1.432,0,4,2
9031,2,15,2,0,7,3,2.267,5,1,2
9031,2,16,2,0,7,3,0.972,5,1,2
9031,2,17,2,6,12,4,2.444,0,4,2
9031,2,18,2,2,7,1,2.232,5,2,1
9031,2,19,2,0,6,3,1.004,6,1,2
9031,2,20,2,2,12,2,1.438,0,2,1
9031,2,21,2,0,9,4,1.897,3,1,2
9031,2,22,2,2,12,2,1.281,0,2,1
9031,2,23,2,6,12,4,2.116,0,4,2
9031,2,24,2,0,9,2,1.221,3,1,1
9031,2,25,2,2,12,2,1.359,0,2,1
9031,2,26,2,0,6,1,0.877,6,1,1
9031,2,27,2,6,12,4,2.822,0,4,2
9031,2,28,2,4,12,2,1.875,0,3,1
9031,2,29,2,0,6,3,1.287,6,1,2
9031,2,30,2,0,6,1,0.9,6,1,1
9031,2,31,2,0,6,3,1.158,6,1,2
9031,2,32,2,0,9,4,1.249,3,1,2
9031,2,33,2,0,7,1,1.37,5,1,1
9031,2,34,2,0,9,4,2.28,3,1,2
9031,2,35,2,0,9,2,2.158,3,1,1
9031,2,36,2,6,12,4,1.944,0,4,2
9031,2,37,2,0,7,3,0.9,5,1,2
9031,2,38,2,0,9,4,1.683,3,1,2
9031,2,39,2,0,6,3,0.953,6,1,2
9031,2,40,2,0,7,3,1.087,5,1,2
9031,2,41,2,0,6,1,0.921,6,1,1
9031,2,42,2,4,12,2,2.399,0,3,1
9031,2,43,2,0,7,1,1.435,5,1,1
9031,2,44,2,6,12,4,2.265,0,4,2
9031,2,45,2,0,9,4,2.96,3,1,2
9031,2,46,2,0,7,1,1.267,5,1,1
9031,2,47,2,0,9,2,0.914,3,1,1
9031,2,48,2,0,9,2,0.992,3,1,1
9031,2,49,2,6,12,4,2.177,0,4,2
9031,2,50,2,0,6,1,1.063,6,1,1
9031,2,51,2,0,6,1,1.091,6,1,1
9031,2,52,2,0,9,2,1.114,3,1,1
9031,2,53,2,0,7,1,1.099,5,1,1
9031,2,54,2,0,6,3,1.247,6,1,2
9031,2,55,2,4,12,2,2.235,0,3,1
9031,2,56,2,0,6,1,1.348,6,1,1
9031,2,57,2,6,12,4,1.154,0,4,2
9031,2,58,2,2,9,4,2.064,3,2,2
9031,2,59,2,0,7,1,0.957,5,1,1
9031,2,60,2,0,7,3,2.264,5,1,2
9031,2,61,2,6,12,4,1.466,0,4,2
9031,2,62,2,0,6,3,1.491,6,1,2
9031,2,63,2,0,6,1,0.866,6,1,1
9031,2,64,2,0,9,2,0.926,3,1,1
9031,2,65,2,0,7,3,1.513,5,1,2
9031,2,66,2,0,9,4,0.823,3,1,2
9031,2,67,2,0,9,2,0.801,3,1,1
9031,2,68,2,0,6,3,1.453,6,1,2
9031,2,69,2,4,12,2,1.597,0,3,1
9031,2,70,2,0,7,1,1.915,5,1,1
9031,2,71,2,0,7,1,2.974,5,1,1
9031,2,72,2,0,7,3,1.265,5,1,2
909,1,1,1,0,6,3,3.564,6,1,2
909,1,2,1,0,6,1,1.926,6,1,1
909,1,3,1,0,9,2,2.655,3,1,1
909,1,4,1,4,12,4,5.183,0,3,2
909,1,5,1,0,7,1,2.276,5,1,1
909,1,6,1,4,9,4,4.28,3,3,2
909,1,7,1,0,12,2,2.078,0,1,1
909,1,8,1,6,12,4,1.751,0,4,2
909,1,9,1,2,7,3,4.067,5,2,2
909,1,10,1,4,9,4,2.061,3,3,2
909,1,11,1,6,12,4,1.538,0,4,2
909,1,12,1,2,9,2,3.461,3,2,1
909,1,13,1,0,7,1,1.251,5,1,1
909,1,14,1,6,12,4,1.268,0,4,2
909,1,15,1,4,12,2,4.452,0,3,1
909,1,16,1,2,7,3,5.128,5,2,2
909,1,17,1,0,6,1,1.487,6,1,1
909,1,18,1,4,9,4,3.431,3,3,2
909,1,19,1,0,6,1,2.47,6,1,1
909,1,20,1,0,6,3,2.694,6,1,2
909,1,21,1,2,12,2,3.073,0,2,1
909,1,22,1,6,12,4,2.199,0,4,2
909,1,23,1,0,7,1,1.904,5,1,1
909,1,24,1,0,9,2,2.553,3,1,1
909,1,25,1,4,9,4,1.696,3,3,2
909,1,26,1,0,7,3,3.412,5,1,2
909,1,27,1,0,7,1,1.4,5,1,1
909,1,28,1,0,6,3,2.631,6,1,2
909,1,29,1,4,9,4,3.83,3,3,2
909,1,30,1,0,9,2,3.245,3,1,1
909,1,31,1,2,12,2,3.309,0,2,1
909,1,32,1,6,12,4,1.174,0,4,2
909,1,33,1,4,9,4,2.512,3,3,2
909,1,34,1,4,9,4,3.583,3,3,2
909,1,35,1,0,7,1,2.391,5,1,1
909,1,36,1,0,7,3,1.868,5,1,2
909,1,37,1,0,9,2,2.052,3,1,1
909,1,38,1,0,6,3,1.47,6,1,2
909,1,39,1,2,9,2,3.466,3,2,1
909,1,40,1,0,6,1,1.48,6,1,1
909,1,41,1,0,7,1,2.343,5,1,1
909,1,42,1,0,7,3,1.429,5,1,2
909,1,43,1,0,6,1,1.813,6,1,1
909,1,44,1,0,7,3,1.251,5,1,2
909,1,45,1,6,12,4,1.75,0,4,2
909,1,46,1,0,6,1,1.671,6,1,1
909,1,47,1,0,6,3,2.58,6,1,2
909,1,48,1,4,9,4,3.734,3,3,2
909,1,49,1,2,12,2,2.839,0,2,1
909,1,50,1,0,9,2,5.36,3,1,1
909,1,51,1,0,6,1,1.48,6,1,1
909,1,52,1,0,7,1,1.233,5,1,1
909,1,53,1,0,6,1,1.311,6,1,1
909,1,54,1,4,12,2,3.297,0,3,1
909,1,55,1,6,12,4,2.266,0,4,2
909,1,56,1,0,6,3,1.582,6,1,2
909,1,57,1,0,7,3,1.683,5,1,2
909,1,58,1,2,9,2,3.362,3,2,1
909,1,59,1,0,6,1,1.107,6,1,1
909,1,60,1,2,12,2,2.14,0,2,1
909,1,61,1,2,7,3,2.654,5,2,2
909,1,62,1,4,9,4,3.409,3,3,2
909,1,63,1,0,7,1,2.939,5,1,1
909,1,64,1,4,12,2,2.584,0,3,1
909,1,65,1,0,6,3,1.293,6,1,2
909,1,66,1,0,7,3,1.206,5,1,2
909,1,67,1,2,9,2,1.776,3,2,1
909,1,68,1,0,6,3,0.966,6,1,2
909,1,69,1,4,12,2,2.574,0,3,1
909,1,70,1,0,6,3,1.193,6,1,2
909,1,71,1,6,12,4,2.301,0,4,2
909,1,72,1,0,7,1,3.635,5,1,1
909,1,1,2,2,9,2,4.238,3,2,1
909,1,2,2,0,7,3,3.261,5,1,2
909,1,3,2,0,6,1,1.067,6,1,1
909,1,4,2,2,12,2,3.45,0,2,1
909,1,5,2,0,7,1,1.105,5,1,1
909,1,6,2,0,6,1,1.3,6,1,1
909,1,7,2,0,6,3,1.242,6,1,2
909,1,8,2,4,12,2,2.439,0,3,1
909,1,9,2,2,7,3,2.073,5,2,2
909,1,10,2,4,9,4,1.978,3,3,2
909,1,11,2,4,9,4,1.735,3,3,2
909,1,12,2,2,9,2,3.929,3,2,1
909,1,13,2,0,6,3,1.397,6,1,2
909,1,14,2,6,12,4,1.759,0,4,2
909,1,15,2,0,7,3,2.156,5,1,2
909,1,16,2,0,7,3,2.767,5,1,2
909,1,17,2,6,12,4,1.226,0,4,2
909,1,18,2,0,7,1,1.463,5,1,1
909,1,19,2,0,6,3,1.423,6,1,2
909,1,20,2,4,12,2,2.346,0,3,1
909,1,21,2,2,9,4,1.619,3,2,2
909,1,22,2,4,12,2,1.857,0,3,1
909,1,23,2,6,12,4,1.466,0,4,2
909,1,24,2,2,9,2,1.798,3,2,1
909,1,25,2,4,12,2,2.03,0,3,1
909,1,26,2,0,6,1,1.957,6,1,1
909,1,27,2,6,12,4,1.121,0,4,2
909,1,28,2,2,12,2,2.123,0,2,1
909,1,29,2,0,6,3,1.553,6,1,2
909,1,30,2,0,6,1,1.118,6,1,1
909,1,31,2,0,6,3,1.297,6,1,2
909,1,32,2,4,9,4,1.527,3,3,2
909,1,33,2,0,7,1,1.471,5,1,1
909,1,34,2,4,9,4,1.153,3,3,2
909,1,35,2,4,9,2,1.318,3,3,1
909,1,36,2,6,12,4,1.761,0,4,2
909,1,37,2,0,7,3,1.263,5,1,2
909,1,38,2,4,9,4,1.292,3,3,2
909,1,39,2,0,6,3,1.985,6,1,2
909,1,40,2,0,7,3,1.16,5,1,2
909,1,41,2,0,6,1,0.97,6,1,1
909,1,42,2,6,12,2,1.302,0,4,1
909,1,43,2,0,7,1,1,5,1,1
909,1,44,2,6,12,4,1.448,0,4,2
909,1,45,2,4,9,4,2.768,3,3,2
909,1,46,2,0,7,1,1.945,5,1,1
909,1,47,2,0,9,2,3.611,3,1,1
909,1,48,2,0,9,2,4.065,3,1,1
909,1,49,2,6,12,4,1.142,0,4,2
909,1,50,2,0,6,1,1.28,6,1,1
909,1,51,2,0,6,1,1.625,6,1,1
909,1,52,2,2,9,2,2.579,3,2,1
909,1,53,2,0,7,1,1.285,5,1,1
909,1,54,2,0,6,3,1.124,6,1,2
909,1,55,2,4,12,2,2.073,0,3,1
909,1,56,2,0,6,1,1.082,6,1,1
909,1,57,2,6,12,4,2.169,0,4,2
909,1,58,2,4,9,4,2.196,3,3,2
909,1,59,2,0,7,1,1.022,5,1,1
909,1,60,2,0,7,3,1.393,5,1,2
909,1,61,2,6,12,4,1.091,0,4,2
909,1,62,2,0,6,3,2.09,6,1,2
909,1,63,2,0,6,1,1.149,6,1,1
909,1,64,2,4,9,2,2.859,3,3,1
909,1,65,2,0,7,3,0.985,5,1,2
909,1,66,2,4,9,4,2.041,3,3,2
909,1,67,2,2,9,2,2.387,3,2,1
909,1,68,2,0,6,3,1.007,6,1,2
909,1,69,2,4,12,2,2.581,0,3,1
909,1,70,2,0,7,1,0.812,5,1,1
909,1,71,2,0,7,1,1.016,5,1,1
909,1,72,2,0,7,3,0.962,5,1,2
916,1,1,1,0,9,2,1.555,3,1,1
916,1,2,1,0,7,3,3.17,5,1,2
916,1,3,1,0,6,1,2.008,6,1,1
916,1,4,1,0,12,2,3.663,0,1,1
916,1,5,1,0,7,1,2.686,5,1,1
916,1,6,1,0,6,1,1.553,6,1,1
916,1,7,1,0,6,3,1.784,6,1,2
916,1,8,1,0,12,2,1.932,0,1,1
916,1,9,1,0,7,3,2.167,5,1,2
916,1,10,1,0,9,4,1.703,3,1,2
916,1,11,1,0,9,4,1.901,3,1,2
916,1,12,1,0,9,2,2.125,3,1,1
916,1,13,1,0,6,3,2.025,6,1,2
916,1,14,1,0,12,4,2.901,0,1,2
916,1,15,1,0,7,3,1.106,5,1,2
916,1,16,1,0,7,3,0.996,5,1,2
916,1,17,1,0,12,4,1.247,0,1,2
916,1,18,1,0,7,1,0.941,5,1,1
916,1,19,1,0,6,3,1.556,6,1,2
916,1,20,1,4,12,2,3.767,0,3,1
916,1,21,1,0,9,4,1.56,3,1,2
916,1,22,1,4,12,2,1.661,0,3,1
916,1,23,1,4,12,4,1.614,0,3,2
916,1,24,1,0,9,2,1.635,3,1,1
916,1,25,1,4,12,2,1.659,0,3,1
916,1,26,1,0,6,1,1.314,6,1,1
916,1,27,1,4,12,4,1.662,0,3,2
916,1,28,1,4,12,2,1.945,0,3,1
916,1,29,1,0,6,3,1.399,6,1,2
916,1,30,1,0,6,1,1.355,6,1,1
916,1,31,1,0,6,3,2.013,6,1,2
916,1,32,1,0,9,4,1.3,3,1,2
916,1,33,1,0,7,1,0.732,5,1,1
916,1,34,1,0,9,4,1.509,3,1,2
916,1,35,1,0,9,2,1.483,3,1,1
916,1,36,1,4,12,4,1.182,0,3,2
916,1,37,1,0,7,3,0.955,5,1,2
916,1,38,1,0,9,4,1.145,3,1,2
916,1,39,1,0,6,3,1.975,6,1,2
916,1,40,1,0,7,3,1.396,5,1,2
916,1,41,1,0,6,1,1.36,6,1,1
916,1,42,1,4,12,2,1.011,0,3,1
916,1,43,1,0,7,1,1.933,5,1,1
916,1,44,1,4,12,4,1.037,0,3,2
916,1,45,1,0,9,4,1.052,3,1,2
916,1,46,1,0,7,1,1.382,5,1,1
916,1,47,1,0,9,2,1.336,3,1,1
916,1,48,1,0,9,2,1.269,3,1,1
916,1,49,1,4,12,4,1.203,0,3,2
916,1,50,1,0,6,1,1.134,6,1,1
916,1,51,1,0,6,1,1.398,6,1,1
916,1,52,1,0,9,2,1.127,3,1,1
916,1,53,1,0,7,1,1.275,5,1,1
916,1,54,1,0,6,3,1.209,6,1,2
916,1,55,1,0,12,2,2.414,0,1,1
916,1,56,1,0,6,1,1.255,6,1,1
916,1,57,1,4,12,4,1.004,0,3,2
916,1,58,1,0,9,4,1.769,3,1,2
916,1,59,1,0,7,1,0.906,5,1,1
916,1,60,1,0,7,3,1.197,5,1,2
916,1,61,1,4,12,4,1.208,0,3,2
916,1,62,1,0,6,3,1.038,6,1,2
916,1,63,1,0,6,1,2.059,6,1,1
916,1,64,1,0,9,2,0.855,3,1,1
916,1,65,1,0,7,3,1.014,5,1,2
916,1,66,1,0,9,4,1.693,3,1,2
916,1,67,1,0,9,2,1.022,3,1,1
916,1,68,1,0,6,3,0.82,6,1,2
916,1,69,1,4,12,2,1.472,0,3,1
916,1,70,1,0,7,1,1.217,5,1,1
916,1,71,1,0,7,1,1.332,5,1,1
916,1,72,1,0,7,3,1.334,5,1,2
916,1,1,2,0,6,3,2.018,6,1,2
916,1,2,2,0,6,1,1.38,6,1,1
916,1,3,2,0,9,2,1.229,3,1,1
916,1,4,2,4,12,4,1.35,0,3,2
916,1,5,2,0,7,1,1.842,5,1,1
916,1,6,2,0,9,4,1.151,3,1,2
916,1,7,2,4,12,2,1.468,0,3,1
916,1,8,2,4,12,4,1.069,0,3,2
916,1,9,2,0,7,3,1.85,5,1,2
916,1,10,2,0,9,4,2.668,3,1,2
916,1,11,2,4,12,4,2.057,0,3,2
916,1,12,2,0,9,2,1.172,3,1,1
916,1,13,2,0,7,1,0.937,5,1,1
916,1,14,2,4,12,4,1.435,0,3,2
916,1,15,2,4,12,2,1.162,0,3,1
916,1,16,2,0,7,3,1.982,5,1,2
916,1,17,2,0,6,1,1.142,6,1,1
916,1,18,2,0,9,4,1.461,3,1,2
916,1,19,2,0,6,1,1.684,6,1,1
916,1,20,2,0,6,3,1.068,6,1,2
916,1,21,2,4,12,2,1.239,0,3,1
916,1,22,2,4,12,4,1.141,0,3,2
916,1,23,2,0,7,1,1.246,5,1,1
916,1,24,2,0,9,2,1.055,3,1,1
916,1,25,2,0,9,4,1.095,3,1,2
916,1,26,2,0,7,3,1.042,5,1,2
916,1,27,2,0,7,1,2.255,5,1,1
916,1,28,2,0,6,3,1.053,6,1,2
916,1,29,2,0,9,4,1.244,3,1,2
916,1,30,2,0,9,2,1.324,3,1,1
916,1,31,2,4,12,2,1.412,0,3,1
916,1,32,2,4,12,4,1.029,0,3,2
916,1,33,2,0,9,4,3.254,3,1,2
916,1,34,2,0,9,4,2.158,3,1,2
916,1,35,2,0,7,1,1.406,5,1,1
916,1,36,2,0,7,3,2.258,5,1,2
916,1,37,2,0,9,2,1.785,3,1,1
916,1,38,2,0,6,3,1.148,6,1,2
916,1,39,2,0,9,2,1.008,3,1,1
916,1,40,2,0,6,1,1.775,6,1,1
916,1,41,2,0,7,1,1.318,5,1,1
916,1,42,2,0,7,3,1.236,5,1,2
916,1,43,2,0,6,1,1.668,6,1,1
916,1,44,2,0,7,3,1.688,5,1,2
916,1,45,2,4,12,4,1.668,0,3,2
916,1,46,2,0,6,1,2.829,6,1,1
916,1,47,2,0,6,3,0.827,6,1,2
916,1,48,2,0,9,4,1.012,3,1,2
916,1,49,2,4,12,2,1.109,0,3,1
916,1,50,2,0,9,2,1.078,3,1,1
916,1,51,2,0,6,1,0.911,6,1,1
916,1,52,2,0,7,1,1.399,5,1,1
916,1,53,2,0,6,1,0.981,6,1,1
916,1,54,2,4,12,2,1.263,0,3,1
916,1,55,2,4,12,4,1.031,0,3,2
916,1,56,2,0,6,3,0.885,6,1,2
916,1,57,2,0,7,3,1.024,5,1,2
916,1,58,2,0,9,2,0.937,3,1,1
916,1,59,2,0,6,1,1.089,6,1,1
916,1,60,2,4,12,2,0.93,0,3,1
916,1,61,2,0,7,3,1.02,5,1,2
916,1,62,2,0,9,4,1.081,3,1,2
916,1,63,2,0,7,1,0.977,5,1,1
916,1,64,2,4,12,2,0.982,0,3,1
916,1,65,2,0,6,3,0.914,6,1,2
916,1,66,2,0,7,3,1.444,5,1,2
916,1,67,2,0,9,2,1.205,3,1,1
916,1,68,2,0,6,3,0.812,6,1,2
916,1,69,2,4,12,2,1.148,0,3,1
916,1,70,2,0,6,3,0.991,6,1,2
916,1,71,2,4,12,4,0.908,0,3,2
916,1,72,2,0,7,1,1.154,5,1,1
913,1,1,1,0,6,3,1.807,6,1,2
913,1,2,1,0,6,1,1.106,6,1,1
